date,oldTime,time_Combined,time_Unix,time,latitude,longitude,xcoord,ycoord,broadway,subway,male,race,perstop,age,frisked,searched,arstmade,sumissue,contrabn,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other
4/13/15,23:30,4/13/15 23:30,1428967800,8897400,40.7186061,-73.8137684,1035874,201139,0,0,1,Black,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/15,23:52,4/13/15 23:52,1428969120,8898720,40.634442,-74.118633,951323,170443,0,0,1,White,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/15,23:56,4/13/15 23:56,1428969360,8898960,40.636844,-74.1183238,951410,171318,0,0,1,Black,5,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,0:03,4/14/15 0:03,1428969780,8899380,40.6752057,-73.9500007,998119,185276,0,0,1,Black,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,0:21,4/14/15 0:21,1428970860,8900460,40.5946375,-73.9330114,1002854,155926,0,0,1,Hispanic,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,0:39,4/14/15 0:39,1428971940,8901540,40.8203071,-73.8908232,1014468,238156,0,1,0,Black,10,24,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/14/15,0:39,4/14/15 0:39,1428971940,8901540,40.8203071,-73.8908232,1014468,238156,0,1,1,Black,10,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,0:55,4/14/15 0:55,1428972900,8902500,40.7432728,-74.0049188,982887,210071,0,0,1,Hispanic,10,21,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/14/15,0:55,4/14/15 0:55,1428972900,8902500,40.7432728,-74.0049188,982887,210071,0,0,1,Hispanic,10,24,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/14/15,1:00,4/14/15 1:00,1428973200,8902800,40.6958092,-73.766255,1049067,192865,0,0,1,Black,5,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,1:03,4/14/15 1:03,1428973380,8902980,40.8865368,-73.899839,1011945,262283,1,0,1,White,5,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,1:15,4/14/15 1:15,1428974100,8903700,40.8075593,-73.9192258,1006611,233503,0,1,1,Hispanic,4,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,1:23,4/14/15 1:23,1428974580,8904180,40.729848,-73.9914272,986626,205180,1,1,1,Hispanic,5,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4/14/15,1:40,4/14/15 1:40,1428975600,8905200,40.6371575,-73.9336677,1002660,171417,0,0,1,Black,5,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/14/15,1:47,4/14/15 1:47,1428976020,8905620,40.6163833,-73.9526274,997402,163845,0,0,1,Black,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,1:47,4/14/15 1:47,1428976020,8905620,40.6163833,-73.9526274,997402,163845,0,0,1,White,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,1:50,4/14/15 1:50,1428976200,8905800,40.8267875,-73.8909065,1014442,240517,0,0,1,Black,10,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,2:39,4/14/15 2:39,1428979140,8908740,40.7336118,-73.8473556,1026554,206588,0,0,1,Black,10,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,2:39,4/14/15 2:39,1428979140,8908740,40.7336118,-73.8473556,1026554,206588,0,0,1,Hispanic,10,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,2:40,4/14/15 2:40,1428979200,8908800,40.6370968,-73.9636452,994340,171390,0,0,1,Black,9,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,2:50,4/14/15 2:50,1428979800,8909400,40.637292,-74.1149954,952334,171480,0,0,1,Black,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,3:30,4/14/15 3:30,1428982200,8911800,40.7514415,-73.9760491,990886,213048,0,1,1,Black,15,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,3:35,4/14/15 3:35,1428982500,8912100,40.7229807,-73.744748,1055002,202781,0,0,1,Hispanic,5,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,8:25,4/14/15 8:25,1428999900,8929500,,,,,0,0,,Other,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,8:33,4/14/15 8:33,1429000380,8929980,40.6652108,-73.9231469,1005571,181640,0,1,0,Black,20,30,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4/14/15,9:30,4/14/15 9:30,1429003800,8933400,40.7070796,-73.9540165,996999,196888,0,1,0,Hispanic,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,10:10,4/14/15 10:10,1429006200,8935800,40.6127809,-73.9966,985194,162529,0,0,1,Black,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,10:55,4/14/15 10:55,1429008900,8938500,40.6798513,-73.8095754,1037067,187022,0,0,1,Other,7,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,11:30,4/14/15 11:30,1429011000,8940600,40.5571304,-74.1147315,952369,142275,0,0,1,White,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,11:40,4/14/15 11:40,1429011600,8941200,40.6804789,-73.9511577,997797,187197,0,1,1,Black,3,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,12:28,4/14/15 12:28,1429014480,8944080,40.684404,-73.8606504,1022898,188654,0,0,1,Black,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,13:00,4/14/15 13:00,1429016400,8946000,,,,,0,0,1,Black,15,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,13:00,4/14/15 13:00,1429016400,8946000,,,,,0,0,1,Black,15,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,13:05,4/14/15 13:05,1429016700,8946300,40.6641936,-73.8411164,1028329,181300,0,0,1,Hispanic,7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,13:30,4/14/15 13:30,1429018200,8947800,40.770642,-73.8265658,1032289,220090,0,0,1,Hispanic,3,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,14:45,4/14/15 14:45,1429022700,8952300,40.6512806,-73.9601706,995302,176558,0,0,1,Black,5,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,15:10,4/14/15 15:10,1429024200,8953800,40.5557829,-74.1523245,941922,141800,0,0,1,White,5,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/14/15,15:10,4/14/15 15:10,1429024200,8953800,40.5557829,-74.1523245,941922,141800,0,0,1,White,5,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/14/15,15:24,4/14/15 15:24,1429025040,8954640,,,,,0,0,1,Black,6,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,15:30,4/14/15 15:30,1429025400,8955000,40.6728324,-73.850011,1025856,184443,0,0,1,Hispanic,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,16:00,4/14/15 16:00,1429027200,8956800,40.7303416,-73.8147278,1035599,205414,0,0,0,Black,4,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,16:00,4/14/15 16:00,1429027200,8956800,40.7303416,-73.8147278,1035599,205414,0,0,0,Black,4,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,16:01,4/14/15 16:01,1429027260,8956860,40.7097518,-73.9101249,1009167,197871,0,0,1,Black,13,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,16:01,4/14/15 16:01,1429027260,8956860,40.7097518,-73.9101249,1009167,197871,0,0,1,Black,13,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,16:35,4/14/15 16:35,1429029300,8958900,40.8207287,-73.9156655,1007592,238302,0,0,0,Black,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,16:50,4/14/15 16:50,1429030200,8959800,40.8039192,-73.9527178,997340,232170,0,0,1,Black,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,16:50,4/14/15 16:50,1429030200,8959800,40.6613192,-73.9426871,1000151,180218,0,0,1,Black,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,16:50,4/14/15 16:50,1429030200,8959800,40.8039192,-73.9527178,997340,232170,0,0,1,Black,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,17:25,4/14/15 17:25,1429032300,8961900,40.6812357,-73.9287277,1004018,187477,0,0,0,Black,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,17:30,4/14/15 17:30,1429032600,8962200,40.7228913,-73.9797284,989869,202646,0,0,1,Black,5,31,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,17:50,4/14/15 17:50,1429033800,8963400,40.8117941,-73.9471237,998887,235040,0,0,1,Black,3,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,18:15,4/14/15 18:15,1429035300,8964900,40.8115669,-73.9427202,1000106,234958,0,0,1,Black,15,14,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,18:15,4/14/15 18:15,1429035300,8964900,40.8115669,-73.9427202,1000106,234958,0,0,1,Black,15,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,18:15,4/14/15 18:15,1429035300,8964900,40.8115669,-73.9427202,1000106,234958,0,0,1,Black,15,999,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,18:57,4/14/15 18:57,1429037820,8967420,40.6866197,-73.8231786,1033289,189480,0,0,1,Other,5,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/14/15,20:00,4/14/15 20:00,1429041600,8971200,40.6822968,-73.8636005,1022081,187885,0,0,1,Hispanic,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,20:00,4/14/15 20:00,1429041600,8971200,40.6835683,-73.8641964,1021915,188348,0,0,1,Hispanic,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,20:00,4/14/15 20:00,1429041600,8971200,40.6835683,-73.8641964,1021915,188348,0,0,1,Hispanic,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,20:00,4/14/15 20:00,1429041600,8971200,40.8221187,-73.8968793,1012791,238814,0,1,1,Hispanic,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,20:00,4/14/15 20:00,1429041600,8971200,40.8850771,-73.8455866,1026947,261773,0,0,1,Other,2,58,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/14/15,20:02,4/14/15 20:02,1429041720,8971320,40.7039144,-73.940894,1000638,195737,0,0,1,Black,6,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,20:18,4/14/15 20:18,1429042680,8972280,40.845128,-73.9349856,1002238,247187,0,0,1,Hispanic,1,18,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/14/15,20:50,4/14/15 20:50,1429044600,8974200,40.7615508,-73.9665842,993507,216732,0,0,0,White,15,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,21:00,4/14/15 21:00,1429045200,8974800,40.6372929,-73.9220369,1005888,171469,0,0,0,Black,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:00,4/14/15 21:00,1429045200,8974800,40.6372929,-73.9220369,1005888,171469,0,0,0,Black,5,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:00,4/14/15 21:00,1429045200,8974800,40.6339587,-74.136117,946470,170274,0,0,1,White,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:05,4/14/15 21:05,1429045500,8975100,40.8964956,-73.8459905,1026828,265933,0,0,1,Black,2,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4/14/15,21:05,4/14/15 21:05,1429045500,8975100,40.8964956,-73.8459905,1026828,265933,0,0,1,Black,2,17,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4/14/15,21:06,4/14/15 21:06,1429045560,8975160,40.6499286,-73.9331145,1002810,176070,0,0,1,Black,5,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:07,4/14/15 21:07,1429045620,8975220,40.6330533,-74.1651972,938398,169958,0,0,1,Black,3,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:10,4/14/15 21:10,1429045800,8975400,40.8501333,-73.9331481,1002745,249011,0,1,1,Hispanic,10,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:20,4/14/15 21:20,1429046400,8976000,40.6503968,-73.9408585,1000661,176239,0,0,1,Black,5,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:20,4/14/15 21:20,1429046400,8976000,40.6503968,-73.9408585,1000661,176239,0,0,1,Black,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:20,4/14/15 21:20,1429046400,8976000,40.6503968,-73.9408585,1000661,176239,0,0,1,Black,5,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:20,4/14/15 21:20,1429046400,8976000,40.5956623,-74.0965091,957448,156307,0,0,1,White,10,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,21:35,4/14/15 21:35,1429047300,8976900,40.8326499,-73.9061501,1010221,242648,0,0,1,Hispanic,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/14/15,21:37,4/14/15 21:37,1429047420,8977020,40.8856487,-73.8440084,1027383,261982,0,0,1,Black,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/14/15,21:44,4/14/15 21:44,1429047840,8977440,,,,,0,0,1,Black,3,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,22:10,4/14/15 22:10,1429049400,8979000,40.6504736,-73.9408657,1000659,176267,0,0,1,Black,10,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,22:10,4/14/15 22:10,1429049400,8979000,40.6504736,-73.9408657,1000659,176267,0,0,1,Black,10,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,22:10,4/14/15 22:10,1429049400,8979000,40.6504736,-73.9408657,1000659,176267,0,0,1,Black,10,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,22:30,4/14/15 22:30,1429050600,8980200,40.6856647,-73.8525314,1025149,189117,0,0,1,Hispanic,5,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,22:35,4/14/15 22:35,1429050900,8980500,40.8113298,-73.9221654,1005796,234876,0,0,1,Black,15,50,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,22:37,4/14/15 22:37,1429051020,8980620,40.6951384,-73.7401376,1056310,192641,0,0,1,Other,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,22:40,4/14/15 22:40,1429051200,8980800,40.6623951,-73.9373408,1001634,180611,0,0,1,White,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,22:40,4/14/15 22:40,1429051200,8980800,40.6623951,-73.9373408,1001634,180611,0,0,1,White,6,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,23:01,4/14/15 23:01,1429052460,8982060,40.6779043,-73.8299471,1031418,186301,0,0,1,Black,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,23:41,4/14/15 23:41,1429054860,8984460,,,,,0,0,1,Black,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/15,23:45,4/14/15 23:45,1429055100,8984700,40.6368328,-74.138209,945891,171322,0,0,1,Black,5,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/15,23:45,4/14/15 23:45,1429055100,8984700,40.6368328,-74.138209,945891,171322,0,0,1,Hispanic,5,28,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4/14/15,23:45,4/14/15 23:45,1429055100,8984700,40.6368328,-74.138209,945891,171322,0,0,1,Hispanic,5,28,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4/14/15,23:48,4/14/15 23:48,1429055280,8984880,40.6858375,-73.8268476,1032272,189193,0,1,1,Other,5,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4/15/15,0:01,4/15/15 0:01,1429056060,8985660,40.847537,-73.9058797,1010290,248072,0,0,1,Hispanic,15,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:01,4/15/15 0:01,1429056060,8985660,40.847537,-73.9058797,1010290,248072,0,0,1,Hispanic,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:01,4/15/15 0:01,1429056060,8985660,40.847537,-73.9058797,1010290,248072,0,0,1,Hispanic,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:02,4/15/15 0:02,1429056120,8985720,40.8030247,-73.936309,1001883,231847,0,0,1,Black,7,33,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/15/15,0:05,4/15/15 0:05,1429056300,8985900,40.6973998,-73.9438028,999833,193363,0,0,1,Black,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:05,4/15/15 0:05,1429056300,8985900,40.6973998,-73.9438028,999833,193363,0,0,1,Black,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:05,4/15/15 0:05,1429056300,8985900,40.6973998,-73.9438028,999833,193363,0,0,1,Black,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:05,4/15/15 0:05,1429056300,8985900,40.6973998,-73.9438028,999833,193363,0,0,1,Black,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:10,4/15/15 0:10,1429056600,8986200,40.7137978,-73.9515914,997670,199336,0,0,0,Black,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/15/15,0:10,4/15/15 0:10,1429056600,8986200,40.7137978,-73.9515914,997670,199336,0,0,0,Hispanic,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:10,4/15/15 0:10,1429056600,8986200,40.7137978,-73.9515914,997670,199336,0,0,0,Hispanic,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/15/15,0:10,4/15/15 0:10,1429056600,8986200,40.7137978,-73.9515914,997670,199336,0,0,1,Black,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:10,4/15/15 0:10,1429056600,8986200,40.7137978,-73.9515914,997670,199336,0,0,1,Hispanic,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:20,4/15/15 0:20,1429057200,8986800,40.6576807,-73.9254082,1004946,178896,0,0,1,Black,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:20,4/15/15 0:20,1429057200,8986800,40.6576807,-73.9254082,1004946,178896,0,0,1,Black,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:45,4/15/15 0:45,1429058700,8988300,40.8840383,-73.8466016,1026667,261394,0,0,1,Black,10,19,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:45,4/15/15 0:45,1429058700,8988300,40.8840383,-73.8466016,1026667,261394,0,0,1,Black,10,16,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,0:45,4/15/15 0:45,1429058700,8988300,40.8840383,-73.8466016,1026667,261394,0,0,1,Hispanic,10,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,1:00,4/15/15 1:00,1429059600,8989200,40.6347549,-74.1131607,952842,170555,0,0,1,Black,5,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,1:10,4/15/15 1:10,1429060200,8989800,40.7557637,-73.9121671,1008584,214634,0,0,1,Black,15,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/15/15,1:20,4/15/15 1:20,1429060800,8990400,40.7162994,-73.7558878,1051921,200338,0,0,1,Black,20,23,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/15/15,1:20,4/15/15 1:20,1429060800,8990400,40.7162994,-73.7558878,1051921,200338,0,0,1,Hispanic,20,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,1:40,4/15/15 1:40,1429062000,8991600,40.6445538,-73.9276606,1004325,174113,0,0,1,Black,5,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,2:00,4/15/15 2:00,1429063200,8992800,40.7079003,-73.749473,1053708,197283,0,0,1,Black,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,2:00,4/15/15 2:00,1429063200,8992800,40.7079003,-73.749473,1053708,197283,0,0,1,Black,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,2:05,4/15/15 2:05,1429063500,8993100,40.6317075,-73.946481,999105,169429,0,0,1,Black,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,2:05,4/15/15 2:05,1429063500,8993100,40.6317075,-73.946481,999105,169429,0,0,1,Black,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,2:05,4/15/15 2:05,1429063500,8993100,40.6317075,-73.946481,999105,169429,0,0,1,Black,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,2:15,4/15/15 2:15,1429064100,8993700,40.8590712,-73.831906,1030748,252305,0,0,1,Black,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,3:30,4/15/15 3:30,1429068600,8998200,40.5953823,-73.7799404,1045364,156267,0,0,1,Black,7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,3:30,4/15/15 3:30,1429068600,8998200,40.5953823,-73.7799404,1045364,156267,0,0,1,Black,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,3:30,4/15/15 3:30,1429068600,8998200,40.5956678,-73.7757229,1046535,156374,0,0,1,Hispanic,7,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,4:00,4/15/15 4:00,1429070400,9000000,40.7384536,-73.7224853,1061155,208437,0,0,1,Hispanic,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,4:04,4/15/15 4:04,1429070640,9000240,40.6728513,-73.8124145,1036285,184470,0,0,1,Black,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,10:55,4/15/15 10:55,1429095300,9024900,,,,,0,0,1,Hispanic,3,34,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4/15/15,11:00,4/15/15 11:00,1429095600,9025200,40.6374361,-74.171218,936730,171558,0,0,1,White,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,11:27,4/15/15 11:27,1429097220,9026820,40.8259243,-73.8570406,1023815,240216,0,0,1,Hispanic,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,11:30,4/15/15 11:30,1429097400,9027000,40.7038982,-73.7322734,1058481,195839,0,0,1,Black,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,11:30,4/15/15 11:30,1429097400,9027000,40.7038982,-73.7322734,1058481,195839,0,0,1,Black,10,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,11:35,4/15/15 11:35,1429097700,9027300,40.6310379,-73.9825124,989104,169181,0,0,1,White,5,34,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4/15/15,11:45,4/15/15 11:45,1429098300,9027900,40.6840532,-73.981561,989364,188496,0,0,1,Black,5,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/15/15,11:45,4/15/15 11:45,1429098300,9027900,40.6840532,-73.981561,989364,188496,0,0,1,Black,5,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/15/15,11:50,4/15/15 11:50,1429098600,9028200,40.7066368,-73.767346,1048754,196809,0,0,0,Hispanic,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/15,12:18,4/15/15 12:18,1429100280,9029880,40.8687926,-73.8316717,1030806,255847,0,0,0,Hispanic,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
